StateName,StateFIPS,PUMA,Counties Within PUMA,PumaState,uninsured_total,uninsured_percent,FoodStamp,Age0_18,Age19_25,Age26_34,Age35_54,Age55_64,138PctFPL_or_Less,139to400PctFPL,Above400PctFPL,Male,Female,Married,ChildinFamily,Latino,WhiteNonLatino,BlackNonLatino,AsianNonLatino,HawaiiPacIslander,AmericanIndian_AlaskaNative,Multiracial_or_Other,Disabled,FullTime_Worker_in_Family,Job_Agriculture,Job_Mining,Job_ManufacturingConstruction,Job_Trade,Job_InfoFinance,Job_EducHealth,Job_Entertainment,Job_Service,Job_MilitaryPublic,LessThanHS,HSDiploma,CollegeGrad,NoEnglishAdults_in_House,EnglishSpeaking,Spanish,Chinese,Korean,Vietnamese,Tagalog,Russian,OtherLang,SpeaksMostCommonOthLang,OtherLanguage
Texas,48,3701,Bell County (part),4803701,24175,22.0,22.0,18.4,15.9,25.8%,33.1%,6.8%,54.8%,41.9%,3.3%,50.7%,49.3%,23.6%,45.8%,30.5%,56.3%,7.4%,4.9%,0.0%,0.1%,0.8%,13.1%,76.4%,1.3%,9.4%,3.3%,14.2%,14.0%,6.6%,11.4%,4.9%,1.8%,28.2%,65.1%,6.7%,13.7%,85.4,11.0,0.0,1.7,0.0,0.0,0.0,1.9,1.9,Pakistan n.e.c.
Texas,48,3702,Bell County (part),4803702,21837,14.8,20.9,22.9,16.0,27.7%,29.2%,4.2%,53.7%,34.2%,12.1%,42.0%,58.0%,27.2%,57.9%,29.4%,35.4%,18.5%,8.0%,0.0%,0.1%,8.6%,11.0%,84.8%,0.0%,6.2%,2.6%,17.6%,9.8%,6.0%,11.8%,6.6%,9.6%,19.4%,64.7%,16.0%,5.3%,93.4,4.4,0.0,2.0,0.0,0.0,0.0,0.3,0.0,**
Texas,48,3703,Bell County (part),4803703,8121,8.6,24.5,13.8,22.6,22.9%,33.6%,7.1%,54.4%,41.6%,4.0%,26.3%,73.7%,14.2%,33.5%,16.2%,70.5%,8.1%,0.0%,0.0%,0.0%,5.2%,11.7%,54.2%,0.0%,13.2%,4.5%,16.2%,3.6%,13.7%,6.1%,4.3%,1.8%,9.1%,89.0%,1.9%,1.3%,98.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**
Texas,48,3801,McLennan County (part),4803801,22091,25.1,29.7,15.7,28.4,21.7%,26.4%,7.8%,60.4%,36.7%,2.9%,52.6%,47.4%,28.7%,39.3%,39.9%,25.4%,28.9%,4.9%,0.0%,0.0%,0.9%,8.6%,81.4%,0.0%,8.2%,8.8%,16.2%,10.7%,10.5%,17.6%,4.0%,2.4%,27.5%,66.2%,6.3%,11.2%,84.9,13.0,0.7,0.0,0.0,0.0,0.0,1.4,0.8,Burmese
Texas,48,3802,McLennan County (part),4803802,19428,17.2,25.0,23.6,20.4,23.9%,24.6%,7.5%,61.0%,32.6%,6.4%,56.6%,43.4%,33.8%,45.2%,24.7%,62.1%,11.5%,0.9%,0.0%,0.0%,0.8%,9.1%,79.8%,0.7%,8.8%,7.4%,16.8%,7.2%,12.2%,8.9%,4.1%,1.3%,27.7%,66.0%,6.3%,12.2%,92.2,7.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,**
Texas,48,3900,"Washington County, Austin County, Grimes County, Burleson County, Robertson County, Leon County, Madison County",4803900,24967,20.8,23.7,18.3,14.2,14.4%,38.3%,14.8%,44.4%,43.8%,11.8%,49.3%,50.7%,38.9%,44.8%,28.0%,61.6%,8.0%,0.0%,0.0%,0.0%,2.4%,8.9%,79.8%,4.4%,11.7%,4.3%,13.6%,12.7%,6.7%,6.5%,7.7%,2.2%,24.8%,73.0%,2.2%,13.4%,90.0,9.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,**
Texas,48,4000,Brazos County,4804000,28680,16.4,25.7,6.2,36.0,23.6%,25.8%,8.3%,67.7%,26.4%,5.9%,55.3%,44.7%,31.6%,32.1%,36.8%,43.6%,17.8%,1.3%,0.0%,0.5%,0.0%,8.6%,74.6%,1.5%,13.8%,2.1%,19.2%,12.1%,9.0%,17.5%,5.9%,4.5%,16.5%,68.6%,14.9%,10.8%,88.2,10.6,0.3,0.1,0.0,0.0,0.0,0.8,0.5,Gujarathi
Texas,48,4100,"Walker County, Polk County, Houston County, San Jacinto County, Trinity County",4804100,31256,21.6,34.0,17.8,23.6,15.5%,33.0%,10.1%,63.8%,29.7%,6.5%,51.9%,48.1%,29.0%,36.3%,18.5%,54.4%,22.9%,1.0%,0.0%,2.0%,1.2%,9.8%,76.8%,3.4%,15.0%,2.7%,15.0%,5.8%,11.4%,11.0%,7.6%,2.3%,27.9%,67.2%,4.8%,2.1%,95.3,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**
Texas,48,4200,"Orange County, Hardin County",4804200,28421,24.0,38.8,21.1,12.5,20.4%,34.5%,11.6%,49.5%,41.3%,9.2%,53.7%,46.3%,36.2%,47.4%,9.4%,73.9%,14.6%,0.8%,0.0%,0.4%,0.9%,12.3%,77.7%,1.0%,14.9%,5.9%,11.0%,9.3%,7.9%,10.4%,6.9%,2.8%,20.8%,75.2%,4.0%,5.1%,94.9,4.6,0.0,0.0,0.4,0.1,0.0,0.0,0.0,**
Texas,48,4300,Jefferson County (part),4804300,23805,23.9,35.7,13.6,20.4,20.3%,37.3%,8.5%,60.3%,35.6%,4.1%,61.2%,38.8%,24.6%,32.9%,18.6%,22.6%,45.5%,8.1%,0.0%,0.0%,5.1%,10.4%,73.4%,0.1%,11.2%,12.1%,12.6%,9.0%,9.6%,13.0%,3.5%,2.2%,20.9%,73.1%,5.9%,9.6%,90.4,6.7,0.0,0.0,2.3,0.0,0.0,0.7,0.0,**
Texas,48,4400,Jefferson County (part),4804400,29515,26.2,26.1,11.7,15.1,27.1%,38.2%,7.9%,59.2%,28.6%,12.1%,60.9%,39.1%,33.2%,38.3%,28.6%,41.2%,25.8%,1.9%,0.0%,0.5%,1.9%,12.0%,69.8%,0.4%,14.1%,7.3%,13.7%,10.2%,11.3%,8.4%,5.8%,2.2%,26.4%,69.6%,4.1%,9.1%,86.8,10.9,0.0,0.0,1.0,0.3,0.0,1.0,0.7,Malayalam
Texas,48,4501,Montgomery County (part),4804501,26309,15.4,11.8,18.0,15.7,26.5%,30.6%,9.1%,41.5%,47.9%,10.6%,47.9%,52.1%,28.6%,41.7%,32.9%,56.3%,6.0%,3.2%,0.0%,0.0%,1.6%,7.0%,88.4%,1.0%,6.1%,4.1%,14.9%,16.3%,10.3%,13.8%,7.2%,1.7%,20.7%,67.7%,11.6%,16.1%,83.0,14.6,0.5,0.3,0.8,0.0,0.0,0.8,0.0,**
Texas,48,4502,Montgomery County (part),4804502,53028,23.9,27.8,16.3,17.0,22.3%,34.9%,9.6%,45.0%,42.7%,12.3%,52.5%,47.5%,30.9%,44.0%,27.0%,63.2%,8.1%,0.4%,0.0%,0.4%,1.0%,9.8%,77.5%,0.3%,13.5%,9.1%,12.5%,9.5%,6.4%,9.9%,9.1%,3.9%,24.9%,70.9%,4.2%,9.6%,86.2,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**
Texas,48,4503,Montgomery County (part),4804503,25396,19.0,15.4,29.9,9.8,19.7%,31.0%,9.6%,41.7%,49.0%,9.3%,53.9%,46.1%,36.3%,57.2%,37.3%,57.9%,2.1%,1.4%,0.0%,0.0%,1.3%,9.3%,85.8%,1.0%,8.4%,5.8%,12.8%,11.2%,5.9%,10.8%,2.7%,1.3%,17.0%,77.5%,5.5%,13.9%,89.1,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**
Texas,48,4601,Harris County (part),4804601,32595,32.6,30.8,19.7,18.6,17.6%,33.4%,10.7%,64.0%,28.9%,7.0%,51.7%,48.3%,27.7%,45.7%,76.7%,8.0%,15.2%,0.2%,0.0%,0.0%,0.0%,9.7%,71.2%,0.3%,11.9%,8.0%,12.2%,10.1%,10.2%,6.3%,3.2%,3.5%,44.7%,51.4%,3.9%,20.0%,70.9,29.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,**
Texas,48,4602,Harris County (part),4804602,36121,32.8,27.0,16.9,25.1,18.4%,32.9%,6.7%,50.4%,41.3%,8.3%,53.9%,46.1%,23.7%,41.9%,71.3%,3.3%,25.1%,0.0%,0.0%,0.2%,0.1%,4.1%,77.2%,0.3%,10.4%,5.1%,12.6%,9.4%,10.5%,9.6%,6.4%,6.2%,36.1%,59.3%,4.6%,14.0%,78.3,21.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,**
Texas,48,4603,Harris County (part),4804603,18911,17.6,17.5,9.7,21.3,30.3%,29.8%,9.0%,45.6%,47.2%,7.2%,60.4%,39.6%,22.2%,27.5%,58.8%,28.9%,10.4%,1.6%,0.0%,0.0%,0.4%,6.2%,79.5%,0.3%,13.4%,7.7%,12.9%,11.1%,8.5%,15.0%,6.4%,4.6%,27.1%,58.1%,14.9%,18.8%,74.7,25.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,**
Texas,48,4604,Harris County (part),4804604,30705,27.2,12.1,18.7,16.1,28.0%,31.6%,5.6%,49.0%,38.0%,13.0%,53.7%,46.3%,25.0%,35.7%,59.3%,17.4%,14.8%,6.9%,0.0%,0.0%,1.5%,5.5%,83.0%,0.3%,12.6%,3.4%,9.7%,23.2%,8.3%,12.2%,6.3%,1.2%,22.6%,50.5%,26.9%,37.9%,62.4,34.4,0.3,0.0,0.0,0.0,0.0,2.9,0.7,Portuguese
Texas,48,4605,Harris County (part),4804605,23746,23.5,24.2,21.7,18.2,20.3%,32.7%,7.1%,56.3%,38.4%,5.2%,54.4%,45.6%,36.4%,47.7%,75.3%,16.3%,3.6%,4.8%,0.0%,0.0%,0.0%,7.3%,86.5%,0.3%,12.2%,9.0%,15.6%,9.1%,7.1%,9.0%,7.6%,2.5%,32.2%,58.7%,9.1%,37.7%,63.7,34.3,0.0,0.7,0.0,0.0,0.0,1.3,0.5,Bengali
Texas,48,4606,Harris County (part),4804606,26565,23.9,25.9,18.1,22.7,15.1%,38.6%,5.5%,57.2%,37.8%,5.0%,48.3%,51.7%,24.0%,45.4%,56.4%,8.9%,34.0%,0.5%,0.0%,0.0%,0.2%,5.4%,77.5%,0.2%,8.5%,4.9%,14.5%,17.2%,10.0%,9.0%,6.3%,1.1%,33.8%,61.8%,4.4%,23.4%,71.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**
Texas,48,4607,Harris County (part),4804607,27237,20.5,28.4,10.5,32.3,27.9%,21.0%,8.3%,57.2%,22.9%,19.9%,51.7%,48.3%,16.1%,30.2%,23.7%,14.5%,56.9%,3.8%,0.0%,0.0%,1.1%,6.8%,69.8%,0.0%,5.6%,3.1%,14.4%,8.6%,15.8%,17.6%,7.9%,7.6%,13.3%,68.2%,18.4%,4.8%,90.8,7.9,0.0,0.6,0.0,0.0,0.0,0.7,0.5,French
Texas,48,4608,Harris County (part),4804608,26964,23.6,31.9,14.5,22.1,20.1%,34.3%,9.0%,61.3%,30.6%,8.1%,49.3%,50.7%,23.1%,42.1%,44.6%,3.4%,51.5%,0.1%,0.0%,0.2%,0.2%,5.1%,64.1%,0.0%,11.4%,2.1%,16.1%,9.3%,12.1%,6.5%,6.7%,5.0%,25.3%,70.5%,4.3%,11.6%,77.7,21.7,0.1,0.0,0.0,0.0,0.0,0.5,0.0,**
Texas,48,4609,Harris County (part),4804609,26240,29.9,23.6,15.2,22.7,14.0%,41.4%,6.7%,60.1%,37.0%,2.9%,46.9%,53.1%,27.8%,40.4%,30.1%,15.6%,39.4%,10.5%,0.0%,0.0%,4.3%,3.8%,75.0%,0.2%,6.0%,6.5%,9.4%,18.5%,15.0%,10.2%,3.2%,2.5%,24.5%,65.8%,9.6%,20.7%,71.1,18.6,0.9,0.0,3.9,0.0,0.0,5.5,2.0,Arabic
Texas,48,4610,Harris County (part),4804610,32020,32.2,28.3,19.9,17.3,24.8%,30.0%,8.0%,46.2%,49.8%,3.9%,51.0%,49.0%,31.6%,46.5%,43.7%,10.8%,31.4%,12.4%,0.0%,1.2%,0.6%,7.8%,86.8%,0.3%,6.9%,1.8%,15.3%,8.3%,14.7%,14.6%,7.4%,2.7%,26.5%,60.5%,13.0%,25.0%,70.7,21.9,2.5,0.0,2.8,0.0,0.0,2.1,0.6,Urdu
Texas,48,4611,Harris County (part),4804611,34371,35.0,20.7,26.2,16.7,16.5%,31.1%,9.5%,53.2%,43.2%,3.6%,57.4%,42.6%,33.3%,53.5%,85.4%,3.6%,8.3%,2.3%,0.0%,0.0%,0.3%,7.3%,82.9%,1.8%,13.1%,6.8%,10.5%,7.3%,7.5%,8.2%,4.2%,2.1%,34.7%,60.5%,4.8%,29.6%,59.6,39.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,**
Texas,48,4612,Harris County (part),4804612,25630,21.1,16.4,19.0,17.1,15.0%,41.6%,7.2%,45.8%,39.9%,14.2%,48.4%,51.6%,28.0%,40.3%,38.8%,19.3%,27.7%,11.5%,0.0%,0.0%,2.6%,3.5%,88.5%,0.0%,3.9%,3.3%,20.5%,15.4%,12.1%,10.7%,6.5%,1.4%,10.8%,77.0%,12.2%,17.2%,80.3,13.0,0.8,0.6,3.4,0.0,0.0,1.9,1.4,Urdu
Texas,48,4613,Harris County (part),4804613,37858,38.0,18.6,21.0,19.7,19.6%,32.4%,7.2%,56.8%,39.5%,3.7%,55.1%,44.9%,25.2%,41.5%,54.7%,14.4%,16.8%,11.1%,0.0%,0.0%,3.0%,4.1%,81.5%,0.0%,11.3%,1.8%,14.6%,16.9%,6.8%,9.0%,5.1%,2.5%,39.0%,51.0%,10.1%,39.7%,60.1,28.4,3.0,0.0,2.4,0.0,0.4,5.8,1.6,Panjabi
Texas,48,4614,Harris County (part),4804614,30679,22.8,27.4,18.7,14.5,24.7%,30.7%,11.4%,49.0%,41.2%,9.7%,48.5%,51.5%,31.7%,49.6%,45.9%,36.8%,11.2%,3.2%,0.0%,0.8%,2.1%,11.1%,81.4%,0.1%,12.7%,5.8%,15.9%,9.1%,12.0%,9.5%,6.3%,2.3%,27.2%,63.5%,9.3%,15.9%,81.2,17.5,0.0,0.0,0.0,0.0,0.0,1.3,0.9,Urdu
Texas,48,4615,Harris County (part),4804615,38630,27.4,20.7,26.8,19.5,18.8%,28.6%,6.3%,53.3%,38.2%,8.5%,48.0%,52.0%,33.2%,57.4%,66.9%,7.9%,16.3%,8.6%,0.0%,0.0%,0.3%,2.6%,83.5%,0.0%,8.0%,9.3%,13.5%,7.5%,7.0%,7.5%,5.0%,1.2%,38.4%,55.3%,6.4%,41.6%,48.4,42.8,0.0,0.0,1.0,1.3,0.0,6.5,2.8,Arabic
Texas,48,4616,Harris County (part),4804616,28941,21.5,27.5,18.5,18.1,26.4%,21.9%,15.1%,51.3%,37.0%,11.7%,46.5%,53.5%,31.3%,46.5%,40.5%,19.2%,36.3%,3.3%,0.0%,0.0%,0.6%,8.0%,83.0%,0.0%,3.1%,5.9%,14.4%,16.0%,9.9%,10.0%,5.3%,1.0%,30.5%,62.2%,7.3%,18.2%,80.8,16.0,0.0,0.0,1.1,0.0,0.0,2.0,1.6,Hindi
Texas,48,4617,Harris County (part),4804617,49095,17.8,7.8,28.2,14.1,23.4%,25.3%,9.1%,40.6%,45.5%,13.9%,45.9%,54.1%,26.6%,54.2%,30.9%,38.0%,13.6%,17.5%,0.0%,0.0%,0.0%,3.7%,75.2%,0.2%,6.2%,6.3%,11.3%,8.8%,14.1%,7.3%,5.5%,0.3%,8.2%,68.2%,23.6%,11.3%,85.6,10.5,0.4,0.4,0.0,0.0,0.0,3.0,2.6,Urdu
Texas,48,4618,Harris County (part),4804618,43032,19.7,16.9,16.4,17.6,26.0%,32.4%,7.6%,38.8%,50.4%,10.8%,53.0%,47.0%,36.4%,41.4%,51.4%,21.8%,14.4%,11.9%,0.0%,0.0%,0.4%,3.8%,90.5%,0.0%,9.1%,9.4%,20.6%,14.0%,6.5%,5.8%,11.3%,1.1%,20.6%,66.2%,13.2%,13.9%,75.7,18.9,0.2,0.1,3.8,0.0,0.0,1.3,0.5,Arabic
Texas,48,4619,Harris County (part),4804619,39725,21.1,13.5,20.8,12.2,20.6%,32.1%,14.4%,45.5%,46.9%,7.6%,53.3%,46.7%,38.9%,47.6%,48.7%,18.7%,14.6%,17.4%,0.0%,0.2%,0.4%,5.4%,82.5%,0.4%,4.9%,5.6%,17.6%,11.7%,12.7%,7.6%,7.0%,0.6%,17.0%,64.4%,18.6%,21.9%,69.9,19.7,1.0,0.3,3.2,0.0,0.0,5.9,3.3,Hindi
Texas,48,4620,Harris County (part),4804620,15972,14.1,23.8,13.8,16.7,31.6%,30.3%,7.6%,43.9%,44.6%,11.5%,58.5%,41.5%,29.0%,33.7%,45.5%,30.5%,6.4%,17.1%,0.0%,0.0%,0.5%,1.3%,77.5%,0.4%,7.8%,7.9%,22.1%,16.9%,7.8%,6.8%,7.9%,0.0%,26.2%,59.3%,14.5%,23.6%,67.6,25.7,0.0,0.0,4.4,0.0,0.0,2.2,2.2,Laotian
Texas,48,4621,Harris County (part),4804621,38361,18.2,13.9,26.7,16.8,16.6%,29.9%,10.0%,38.1%,53.5%,8.3%,53.2%,46.8%,30.8%,52.8%,34.7%,51.8%,7.2%,6.3%,0.0%,0.0%,0.0%,5.6%,81.2%,2.2%,7.3%,2.2%,17.2%,10.8%,13.3%,6.9%,2.2%,3.6%,18.4%,67.6%,14.0%,3.1%,92.8,6.3,0.5,0.0,0.0,0.0,0.0,0.5,0.0,**
Texas,48,4622,Harris County (part),4804622,50452,27.2,24.9,24.5,16.4,15.5%,31.7%,11.9%,51.2%,41.8%,7.0%,46.3%,53.7%,32.6%,55.6%,66.7%,17.9%,13.8%,0.8%,0.0%,0.0%,0.7%,7.2%,81.0%,0.1%,10.5%,4.9%,18.6%,9.9%,8.2%,6.0%,6.8%,2.3%,28.3%,65.7%,6.0%,23.0%,75.6,24.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,**
Texas,48,4623,Harris County (part),4804623,42971,20.0,22.2,25.2,19.4,19.2%,31.3%,4.9%,58.4%,32.3%,9.3%,55.3%,44.7%,27.2%,58.3%,51.7%,17.0%,23.8%,5.3%,0.0%,0.0%,2.2%,7.6%,80.3%,0.1%,12.5%,4.8%,12.6%,8.3%,11.4%,9.2%,3.6%,1.7%,31.5%,56.4%,12.1%,27.1%,70.6,26.5,0.3,0.0,0.0,0.2,0.0,2.5,1.0,Arabic
Texas,48,4624,Harris County (part),4804624,33946,26.3,13.8,26.0,15.1,18.3%,33.8%,6.9%,42.2%,50.5%,7.3%,47.0%,53.0%,33.2%,58.7%,62.8%,14.8%,12.6%,8.5%,0.0%,0.0%,1.3%,7.6%,88.1%,0.2%,6.6%,4.9%,16.3%,9.6%,10.9%,7.9%,7.1%,0.5%,25.6%,58.9%,15.5%,25.6%,69.5,24.8,0.3,0.0,2.3,0.0,0.0,3.1,1.8,Hindi
Texas,48,4625,Harris County (part),4804625,34765,27.7,18.0,21.4,24.7,18.4%,29.8%,5.8%,48.9%,42.5%,8.6%,54.9%,45.1%,30.2%,48.9%,69.9%,21.0%,2.4%,5.1%,0.0%,0.3%,1.3%,5.8%,83.1%,0.0%,12.6%,7.7%,18.2%,9.5%,5.9%,8.9%,5.8%,1.3%,30.4%,65.6%,4.0%,25.4%,70.7,24.8,0.0,0.0,4.1,0.0,0.0,0.4,0.0,**
Texas,48,4701,Fort Bend County (part),4804701,57044,16.9,16.0,22.6,13.6,17.2%,33.6%,13.0%,38.8%,45.8%,15.4%,50.8%,49.2%,42.7%,56.8%,44.9%,22.3%,15.9%,16.0%,0.1%,0.0%,0.8%,6.8%,83.0%,0.8%,7.7%,2.3%,14.2%,9.4%,10.0%,6.5%,4.2%,2.0%,14.8%,74.2%,11.0%,16.5%,75.2,13.3,3.4,0.0,3.4,1.0,0.0,3.6,1.2,Hindi
Texas,48,4702,Fort Bend County (part),4804702,36013,19.5,16.8,21.4,13.8,15.5%,36.7%,12.6%,40.9%,42.5%,16.7%,52.1%,47.9%,42.9%,51.3%,34.1%,17.9%,26.8%,19.7%,0.0%,0.4%,1.1%,4.5%,75.6%,0.3%,7.3%,4.9%,18.3%,11.2%,14.2%,6.9%,2.5%,1.8%,20.3%,59.2%,20.6%,18.8%,71.3,13.5,2.0,0.0,0.6,0.0,0.0,12.5,3.7,Gujarathi
Texas,48,4801,Brazoria County (part),4804801,37271,30.7,19.2,19.7,12.6,18.8%,37.6%,11.4%,59.8%,29.8%,10.3%,56.1%,43.9%,24.0%,38.3%,38.9%,42.5%,18.2%,0.1%,0.0%,0.3%,0.0%,16.6%,59.0%,0.7%,10.0%,5.9%,11.6%,9.2%,11.2%,7.3%,3.6%,1.4%,23.8%,65.6%,10.6%,5.5%,94.1,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**
Texas,48,4802,Brazoria County (part),4804802,27922,18.0,15.6,28.2,11.0,16.4%,32.7%,11.7%,33.8%,42.3%,24.0%,48.4%,51.6%,28.4%,42.9%,46.3%,36.0%,10.6%,4.2%,0.0%,1.7%,1.2%,12.1%,86.7%,0.0%,9.9%,5.8%,17.1%,12.5%,6.3%,7.1%,8.0%,1.4%,22.3%,67.6%,10.1%,13.5%,88.8,9.8,0.0,0.0,0.5,0.0,0.0,0.9,0.6,Sebuano
Texas,48,4901,Galveston County (part),4804901,22562,26.2,26.2,13.0,19.5,18.8%,39.4%,9.3%,58.3%,36.4%,5.3%,52.0%,48.0%,26.4%,34.7%,34.7%,35.9%,25.7%,0.5%,0.0%,0.4%,2.7%,12.7%,71.5%,0.2%,12.3%,3.1%,16.2%,12.8%,11.4%,20.8%,6.1%,1.4%,23.8%,70.4%,5.8%,7.3%,92.6,7.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,**
Texas,48,4902,Galveston County (part),4804902,20346,12.2,22.9,17.2,13.7,19.3%,40.3%,9.6%,57.4%,29.0%,13.6%,54.3%,45.7%,40.2%,52.8%,34.0%,53.4%,3.6%,9.0%,0.0%,0.0%,0.0%,10.0%,85.7%,4.0%,9.0%,3.3%,14.5%,12.0%,11.4%,13.8%,8.0%,3.1%,32.8%,57.6%,9.6%,9.5%,86.3,9.4,0.0,0.5,3.4,0.0,0.0,0.4,0.0,**
Texas,48,5000,"Wharton County, Matagorda County, Colorado County, Lavaca County",4805000,22407,23.8,29.0,13.6,17.5,21.4%,27.2%,20.3%,52.7%,40.1%,7.2%,51.7%,48.3%,36.9%,42.3%,46.9%,41.8%,11.2%,0.1%,0.0%,0.0%,0.0%,13.9%,83.0%,3.9%,13.7%,7.5%,13.4%,7.9%,12.1%,8.1%,6.8%,1.0%,28.2%,64.0%,7.8%,14.9%,81.9,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**
Texas,48,5100,"Bastrop County, Caldwell County, Milam County, Fayette County, Lee County",4805100,35098,23.8,30.8,16.3,18.0,19.1%,34.7%,11.9%,55.3%,39.9%,4.8%,52.8%,47.2%,31.7%,40.6%,40.2%,49.4%,7.3%,1.6%,0.2%,0.0%,1.3%,8.8%,77.9%,1.7%,16.9%,4.9%,14.9%,7.3%,9.9%,10.7%,5.4%,3.4%,28.2%,66.6%,5.2%,10.1%,89.6,9.6,0.4,0.0,0.0,0.0,0.0,0.5,0.5,Formosan
Texas,48,5201,Williamson County (part),4805201,35271,17.2,15.1,23.8,12.6,18.5%,40.3%,4.8%,32.3%,56.8%,10.9%,59.7%,40.3%,29.2%,54.8%,24.9%,60.1%,7.6%,3.8%,0.0%,0.0%,3.7%,14.3%,88.2%,0.0%,12.8%,7.6%,12.9%,10.6%,11.9%,7.2%,5.3%,0.2%,13.0%,72.3%,14.7%,7.9%,90.7,6.1,0.0,1.0,0.0,0.0,0.0,2.2,2.2,Gujarathi
Texas,48,5202,Williamson County (part),4805202,28351,15.4,7.9,21.9,19.8,19.1%,29.0%,10.2%,37.6%,54.9%,7.5%,58.7%,41.3%,30.0%,46.8%,35.6%,45.8%,12.7%,4.8%,0.0%,0.0%,1.1%,3.9%,88.9%,0.0%,10.0%,6.9%,17.5%,11.3%,8.9%,12.1%,6.5%,1.1%,12.2%,66.4%,21.3%,4.1%,92.8,4.3,0.2,0.0,1.2,0.0,0.0,1.6,1.0,Gujarathi
Texas,48,5301,Travis County (part),4805301,43759,26.5,26.0,21.0,19.3,24.2%,29.5%,6.0%,53.3%,41.7%,5.1%,57.1%,42.9%,25.2%,43.9%,59.1%,18.9%,14.4%,4.2%,0.0%,0.5%,2.9%,7.3%,87.0%,0.0%,12.1%,4.5%,12.7%,16.9%,8.9%,12.8%,6.9%,1.2%,32.5%,55.5%,12.0%,26.9%,70.6,26.6,0.0,0.0,2.0,0.0,0.4,0.4,0.0,**
Texas,48,5302,Travis County (part),4805302,37508,23.6,23.1,8.9,25.3,29.9%,32.4%,3.5%,58.0%,34.1%,7.9%,58.5%,41.5%,16.5%,20.4%,53.2%,29.1%,10.9%,2.7%,0.0%,0.5%,3.6%,7.5%,73.8%,0.2%,10.1%,4.7%,13.8%,17.3%,9.3%,19.4%,7.7%,1.6%,25.9%,54.6%,19.5%,17.8%,81.1,17.8,0.1,0.3,0.0,0.0,0.0,0.7,0.0,**
Texas,48,5303,Travis County (part),4805303,27018,15.7,15.3,10.8,20.4,29.8%,29.4%,9.6%,38.9%,49.0%,12.2%,56.6%,43.4%,25.4%,31.7%,43.1%,48.7%,2.8%,4.0%,0.0%,0.1%,1.3%,5.6%,85.8%,0.4%,6.5%,5.1%,12.8%,18.4%,12.9%,18.9%,7.4%,1.4%,14.3%,63.2%,22.5%,12.7%,83.8,14.2,0.7,0.1,0.0,0.0,0.0,1.1,0.9,Hindi
Texas,48,5304,Travis County (part),4805304,18382,12.2,5.4,8.6,22.5,24.1%,33.2%,11.6%,47.8%,45.1%,7.1%,53.7%,46.3%,22.1%,19.1%,25.5%,58.9%,0.0%,14.1%,0.0%,0.0%,1.5%,6.6%,72.7%,0.0%,7.0%,5.0%,18.8%,19.7%,7.9%,11.7%,9.9%,2.5%,5.7%,66.9%,27.4%,7.1%,88.7,4.5,0.4,0.0,0.0,0.0,0.0,6.5,3.0,Hindi
Texas,48,5401,Travis County (part),4805401,33504,12.8,13.4,22.0,13.9,22.7%,33.7%,7.8%,42.4%,50.3%,7.3%,57.9%,42.1%,31.3%,51.9%,31.3%,42.7%,22.0%,3.2%,0.4%,0.0%,0.4%,3.1%,81.4%,0.0%,9.7%,8.8%,17.9%,15.7%,8.5%,9.0%,3.4%,0.7%,14.0%,68.7%,17.3%,15.6%,83.7,12.9,0.0,0.0,1.3,0.0,1.0,1.2,0.8,Thai
Texas,48,5402,Travis County (part),4805402,27837,18.5,33.4,16.8,20.9,22.0%,32.9%,7.3%,52.8%,41.2%,6.0%,55.7%,44.3%,24.5%,47.1%,43.7%,44.8%,2.2%,1.3%,0.0%,0.0%,8.0%,6.6%,78.3%,0.0%,12.9%,2.9%,13.3%,12.5%,9.5%,15.8%,5.0%,1.1%,26.4%,58.2%,15.4%,4.5%,92.3,6.3,1.1,0.0,0.0,0.0,0.0,0.4,0.0,**
Texas,48,5500,"Guadalupe County, Comal County",4805500,37011,17.6,31.9,19.5,15.6,19.7%,34.5%,10.7%,49.2%,39.2%,11.6%,52.9%,47.1%,26.9%,48.8%,43.3%,49.6%,2.9%,2.9%,0.4%,0.0%,0.9%,12.0%,82.3%,1.9%,12.1%,5.3%,14.2%,9.6%,8.7%,13.5%,9.5%,0.4%,28.8%,66.8%,4.4%,3.6%,94.6,5.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,**
